report_id,report_type,date,location,activity,barrier_failure,observed_severity,report_text,sif_potential,life_saving_rule,data_source
SYN-OIL-01326,UA/UC Observation,2025-06-02,Unit 3,entry into a vessel,tool inspection,Moderate,"During entry into a vessel, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01327,Incident,2020-05-04,Unit 2,rigging operation,tool inspection,Low,"While carrying out rigging operation, the team identified a loss of control involving tool inspection. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01328,UA/UC Observation,2025-06-13,Unit 1,journey to the worksite,communication,Low,"During inspection, communication needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 1.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01329,Incident,2022-03-15,Unit 4,equipment movement,tool inspection,High,"During equipment movement, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 4.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01330,UA/UC Observation,2016-04-01,Unit 4,valve maintenance,isolation and lockout,Low,"During inspection, isolation and lockout needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01331,UA/UC Observation,2024-07-27,Unit 2,pressure testing,isolation and lockout,Moderate,"While carrying out pressure testing, the team identified a loss of control involving isolation and lockout. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01332,Near-Miss,2019-10-02,Unit 4,crane lifting,permit verification,Moderate,A routine observation during crane lifting identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01333,UA/UC Observation,2019-06-08,Unit 3,pressure testing,PPE,Low,"A report was raised after pressure testing. PPE was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01334,UA/UC Observation,2020-08-09,Unit 1,platform maintenance,gas testing,High,"During inspection, gas testing needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 1.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01335,Incident,2018-08-04,Unit 3,vehicle reversing,tool inspection,Moderate,"During vehicle reversing, personnel were exposed because tool inspection was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01336,Incident,2024-04-17,Unit 4,scaffold work,procedure compliance,Low,A minor procedural observation was recorded during scaffold work. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01337,Near-Miss,2016-09-17,Unit 2,contractor work,fall protection,Low,"During contractor work, personnel were exposed because fall protection was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01338,Near-Miss,2023-02-27,Unit 4,pump maintenance,procedure compliance,High,A routine observation during pump maintenance identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01339,Near-Miss,2019-09-27,Unit 1,gas cutting,lifting plan,High,"During gas cutting, an unexpected condition was observed. The lifting plan was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01340,Near-Miss,2022-10-23,Unit 3,equipment movement,isolation and lockout,Low,"During inspection, isolation and lockout needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 3.",Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01341,Incident,2024-09-16,Unit 1,platform maintenance,gas testing,Low,"While carrying out platform maintenance, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01342,Near-Miss,2022-10-21,Unit 3,hot-work repair,gas testing,High,A routine observation during hot-work repair identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01343,Incident,2022-04-21,Unit 2,gas cutting,barricading,Low,"A report was raised after gas cutting. barricading was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01344,Near-Miss,2025-08-28,Unit 3,lifting and rigging,communication,High,A routine observation during lifting and rigging identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01345,UA/UC Observation,2025-08-06,Unit 1,light vehicle movement,guard/interlock,Low,"During light vehicle movement, an unexpected condition was observed. The guard/interlock was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01346,Incident,2023-02-07,Unit 2,work inside a pit,fall protection,High,A routine observation during work inside a pit identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01347,Near-Miss,2018-05-24,Unit 1,pump maintenance,barricading,Low,"During pump maintenance, an unexpected condition was observed. The barricading was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01348,Near-Miss,2022-02-03,Unit 4,crane lifting,vehicle segregation,High,A minor procedural observation was recorded during crane lifting. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01349,UA/UC Observation,2020-06-26,Unit 1,lifting and rigging,isolation and lockout,Low,"During lifting and rigging, personnel were exposed because isolation and lockout was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01350,Incident,2017-01-11,Unit 4,crossing a safety barrier,tool inspection,High,"During crossing a safety barrier, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01351,UA/UC Observation,2018-08-25,Unit 4,simultaneous operations,supervision,Low,"A report was raised after simultaneous operations. supervision was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01352,Near-Miss,2021-03-27,Unit 3,roof inspection,procedure compliance,High,"During roof inspection, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01353,Incident,2025-01-24,Unit 4,entry into a vessel,communication,Low,"A report was raised after entry into a vessel. communication was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01354,Near-Miss,2016-05-18,Unit 1,heavy vehicle driving,lifting plan,Low,A minor procedural observation was recorded during heavy vehicle driving. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01355,Incident,2017-11-17,Unit 3,heavy vehicle driving,gas testing,Low,"During heavy vehicle driving, personnel were exposed because gas testing was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01356,Incident,2016-12-03,Unit 3,entry into a vessel,exclusion zone,High,"During inspection, exclusion zone needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 3.",Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01357,Incident,2020-12-27,Unit 4,overriding a safety alarm,permit verification,High,"While carrying out overriding a safety alarm, the team identified a loss of control involving permit verification. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 4.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01358,Incident,2021-01-13,Unit 2,journey to the worksite,guard/interlock,Low,"During inspection, guard/interlock needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01359,UA/UC Observation,2018-05-12,Unit 2,entry into a vessel,permit verification,Low,"A report was raised after entry into a vessel. permit verification was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01360,UA/UC Observation,2023-03-06,Unit 2,heavy vehicle driving,guard/interlock,High,"During inspection, guard/interlock needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01361,Near-Miss,2020-02-12,Unit 4,work inside a pit,fall protection,Low,"A report was raised after work inside a pit. fall protection was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01362,UA/UC Observation,2022-01-22,Unit 2,hot-work repair,gas testing,Moderate,A routine observation during hot-work repair identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01363,Near-Miss,2024-03-19,Unit 2,electrical maintenance,PPE,Low,"A report was raised after electrical maintenance. PPE was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01364,UA/UC Observation,2018-01-11,Unit 3,equipment movement,permit verification,Low,A routine observation during equipment movement identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-01365,UA/UC Observation,2018-09-11,Unit 3,scaffold work,lifting plan,Low,"During scaffold work, an unexpected condition was observed. The lifting plan was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
